332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,215,58,290,336,336,336,334,336,336,336,335,334,335,336,336,336,335,334,335,335,335,336,335,336,334,336,336,336,335,334,335,336,336,336,335,334,335,335,335,336,335,279,21,226,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,216,58,290,335,334,335,336,336,336,336,335,334,335,336,336,336,335,334,335,335,336,334,336,335,336,336,336,336,335,340,335,336,336,336,335,334,335,335,336,334,336,281,22,224,332,317,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
332,332,332,332,332,332,314,332,332,332,332,332,332,332,332,332,332,332,216,57,291,336,335,336,334,336,336,335,336,334,335,341,336,335,336,334,335,337,336,334,335,336,334,336,336,335,336,334,335,336,336,335,336,334,335,336,337,334,335,279,57,225,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,215,58,290,336,341,341,334,336,336,336,335,334,335,336,336,336,335,334,335,335,335,336,341,336,334,336,336,336,335,338,337,336,336,336,335,334,335,335,335,336,335,279,21,224,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,216,58,290,335,334,338,336,336,336,336,340,334,335,336,336,336,335,334,335,335,336,334,336,335,336,336,336,336,335,334,335,336,336,336,335,334,335,335,336,334,336,281,22,225,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,314,332
332,332,332,314,332,332,332,314,332,332,332,332,332,332,332,332,332,332,215,58,291,336,334,335,335,336,336,335,336,334,335,336,336,335,336,334,335,335,335,335,336,335,335,336,336,335,336,334,335,336,336,335,336,334,335,335,335,335,336,279,21,225,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,216,57,290,336,334,334,335,336,336,335,340,334,334,336,341,335,334,334,334,335,338,335,335,334,335,336,336,335,334,334,334,336,336,335,334,334,334,335,335,335,335,281,21,225,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,215,58,291,334,335,334,336,336,335,336,334,334,335,336,340,340,334,334,335,335,336,336,336,334,336,336,335,336,334,334,335,336,335,336,334,341,335,335,341,336,336,279,58,226,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
332,332,332,332,332,332,332,314,332,332,332,332,332,332,332,332,332,332,215,58,290,334,335,335,335,335,335,334,334,335,335,335,335,334,334,335,335,335,335,335,334,335,335,335,335,334,334,335,335,335,335,337,334,335,335,335,335,335,334,280,22,224,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,215,21,291,335,336,334,335,335,336,334,334,335,335,335,336,334,334,335,335,336,336,336,334,334,335,335,337,334,334,335,335,335,339,334,334,335,335,336,336,336,334,279,58,224,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
314,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,216,21,291,336,334,335,336,336,334,334,335,335,335,336,334,334,335,339,335,335,335,335,334,335,336,336,334,337,335,335,335,336,334,334,335,335,335,335,335,335,334,280,57,225,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,215,58,290,336,334,338,334,334,334,335,335,334,334,334,334,335,335,334,334,334,335,335,335,335,334,334,334,335,335,334,334,334,334,335,335,334,334,334,335,335,335,279,22,226,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,216,57,290,334,336,335,334,334,334,335,335,334,335,334,334,335,335,334,335,335,336,340,336,335,334,334,334,335,335,334,335,334,334,335,335,334,335,335,336,334,336,281,22,225,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,215,57,291,334,335,334,336,335,334,335,335,336,335,335,334,335,335,336,335,335,334,334,335,334,336,335,334,335,335,340,335,335,334,335,335,336,338,335,334,334,335,279,21,225,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,215,22,273,276,275,276,274,276,276,276,274,275,275,276,276,276,274,275,274,276,292,336,336,336,284,276,275,276,274,275,275,276,276,276,274,275,275,275,274,276,276,270,57,226,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,215,23,64,63,63,63,63,27,63,63,63,27,27,27,63,63,63,27,26,356,290,334,336,336,279,356,19,63,63,27,27,27,63,63,63,27,27,63,63,63,27,28,30,225,332,332,332,332,332,332,332,332,332,314,332,332,332,332,332,332,332,314
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,233,231,231,230,229,231,230,229,231,230,231,231,231,229,229,231,231,214,57,356,290,334,336,336,279,356,57,222,230,231,231,229,231,231,231,229,231,231,229,229,230,229,229,235,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
332,332,332,332,317,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,215,57,360,290,334,336,336,279,356,57,224,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332
332,332,332,332,219,210,212,211,210,211,211,212,210,210,210,210,210,210,211,211,212,210,211,211,228,332,332,332,332,332,332,332,332,332,332,215,22,356,290,334,336,336,279,356,58,224,332,332,332,332,332,332,332,332,314,219,211,212,212,212,211,210,210,212,210,211,211,210,211,212,212,211,211,210,212,227,332,332,332,332
332,332,332,332,216,19,63,27,27,28,27,27,27,27,27,27,27,27,63,27,63,63,27,26,226,332,332,332,332,332,332,332,332,332,332,216,58,358,290,334,336,336,279,362,21,224,332,332,332,332,332,332,332,332,332,216,19,27,63,27,27,28,27,27,27,27,27,27,27,27,63,27,63,63,26,224,332,332,332,332
332,332,332,332,216,57,285,293,294,294,293,294,293,294,294,294,293,294,294,294,294,294,277,58,225,332,332,332,332,332,332,332,332,332,332,215,58,356,290,334,336,336,279,356,21,224,332,332,332,332,332,332,332,332,332,215,57,285,294,293,294,294,293,294,293,294,294,294,293,294,294,294,294,277,58,224,332,332,332,332
332,332,332,332,216,22,289,335,336,336,336,336,336,336,336,336,336,336,335,334,336,334,279,58,224,332,332,332,332,332,332,332,332,332,332,216,58,356,290,334,336,336,279,356,21,224,332,332,332,332,332,332,332,332,332,215,22,291,336,335,336,336,336,336,336,336,336,336,336,336,335,334,336,279,58,226,332,332,332,332
332,332,332,332,215,21,289,336,334,335,336,336,336,336,335,335,336,335,335,334,336,334,279,21,209,211,211,212,211,211,211,211,210,211,210,207,22,356,291,335,336,334,280,359,22,209,211,210,211,212,210,210,211,211,212,207,21,291,334,336,334,335,336,336,341,336,335,335,336,335,335,334,336,279,21,225,332,332,332,332
332,332,332,332,215,21,290,336,336,335,335,336,336,335,335,336,335,336,336,335,334,335,279,23,28,27,27,63,28,28,28,28,28,28,28,28,30,356,291,334,335,336,280,356,23,28,28,27,28,27,27,63,27,27,63,64,30,291,336,336,336,335,335,336,339,335,335,336,335,336,336,335,334,279,22,225,332,332,332,332
332,332,332,332,216,22,289,335,335,340,336,336,335,335,336,336,336,336,335,335,335,336,281,356,359,356,356,356,358,356,356,356,356,356,356,356,356,356,291,334,336,336,280,359,356,356,356,356,359,356,356,356,358,356,356,359,356,289,339,340,335,336,336,336,338,335,336,336,336,336,335,335,335,279,21,226,332,332,332,332
332,332,332,332,215,57,290,335,336,334,336,336,335,336,334,335,341,335,336,336,334,335,296,293,293,293,293,295,293,293,293,293,293,293,293,293,293,293,298,336,336,336,296,293,293,293,293,293,293,293,293,295,293,293,295,294,295,298,339,335,336,334,336,336,335,336,334,335,336,335,336,336,334,281,57,226,332,332,332,332
332,332,332,332,216,58,291,336,336,334,336,336,336,339,334,335,336,335,335,335,336,335,334,334,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,338,341,336,336,336,336,336,336,336,336,336,336,336,334,334,336,336,336,334,336,336,336,335,334,335,336,335,335,335,336,279,21,225,332,332,332,332
332,332,332,332,216,57,290,334,334,335,336,336,335,334,334,334,336,334,335,335,335,335,336,334,336,334,336,336,336,336,340,336,336,336,336,336,336,336,338,336,336,336,336,336,338,336,336,334,336,334,336,336,334,336,336,334,336,336,336,334,334,335,336,336,335,334,334,334,336,334,337,335,335,279,21,226,332,332,332,332
332,332,332,332,216,58,291,335,334,336,336,335,336,334,334,335,336,335,335,336,336,336,334,336,334,336,336,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,336,334,336,337,334,336,336,334,334,336,336,334,335,334,336,336,335,339,334,334,335,336,335,335,336,336,279,58,226,332,332,332,332
332,332,332,332,216,58,290,335,335,335,341,335,334,334,335,335,335,335,335,335,335,334,284,275,274,276,276,276,274,274,274,274,274,274,274,274,274,276,292,336,336,336,284,274,274,274,274,276,274,276,276,276,276,276,276,274,275,292,334,335,335,335,335,335,334,334,335,335,335,335,335,335,335,279,22,226,332,332,332,332
332,332,332,332,216,21,290,336,334,335,335,336,334,334,335,335,335,335,336,336,336,334,279,356,358,356,356,356,356,362,356,358,360,356,356,356,356,356,290,334,336,336,279,356,356,356,356,362,356,356,362,356,362,356,356,356,356,291,335,336,334,335,335,336,334,334,335,335,335,335,336,341,336,281,58,224,332,332,332,332
332,332,332,332,216,21,290,334,335,336,336,334,339,335,338,335,336,335,335,335,335,334,280,19,28,28,64,27,28,28,28,28,28,28,28,28,26,358,290,334,336,336,279,356,19,28,28,28,28,28,64,27,28,64,27,64,26,291,336,334,335,336,336,334,334,335,335,335,336,335,335,335,335,281,57,224,332,332,332,332
332,332,332,332,216,58,290,334,335,334,334,334,335,335,334,334,334,334,334,335,335,335,279,22,336,336,336,336,336,336,336,336,296,294,294,277,57,356,290,334,336,336,279,356,57,285,294,293,298,336,336,336,336,336,336,336,58,290,336,334,335,334,334,334,335,335,334,334,334,334,334,335,335,279,22,226,332,332,332,332
332,332,332,332,216,57,291,336,335,334,334,334,335,335,334,335,334,335,335,336,334,336,281,22,334,334,334,334,334,334,334,334,334,334,334,281,20,356,291,336,336,336,280,356,20,291,334,334,334,334,334,334,334,334,334,334,57,290,334,336,335,334,334,334,335,335,334,335,334,335,335,336,334,279,22,225,332,332,332,332
332,332,332,332,215,22,273,275,276,274,276,276,292,336,336,336,284,275,275,274,276,276,270,57,336,336,338,336,336,336,336,336,336,336,336,296,293,293,298,336,336,336,296,293,293,298,336,336,336,336,336,336,336,336,336,336,22,273,276,275,276,274,276,292,336,336,336,284,276,275,275,274,276,270,57,226,332,332,332,332
332,332,332,332,216,23,63,63,63,63,26,356,290,334,336,336,279,356,19,63,63,27,28,30,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,341,334,334,334,23,64,63,63,63,26,356,290,334,336,336,279,356,19,63,63,63,27,30,224,314,332,332,332
332,332,332,332,232,230,229,230,231,214,57,356,290,334,336,336,279,356,57,336,336,336,336,336,336,336,336,336,336,336,336,339,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,57,356,290,334,336,336,279,359,57,222,231,231,230,229,235,332,332,332,332
332,332,314,332,332,332,332,332,332,216,22,360,290,334,336,336,279,356,58,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,22,359,290,334,336,336,279,356,58,224,332,332,332,332,332,332,332,332,332
332,332,332,314,332,332,332,332,332,215,58,356,290,334,336,336,279,360,21,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,338,336,336,336,336,336,336,336,336,336,336,336,336,336,58,359,290,334,336,336,279,356,21,226,332,332,332,332,332,332,332,332,332
332,332,332,332,219,211,211,211,211,207,22,362,291,335,336,334,280,358,22,334,334,334,334,334,341,334,334,334,334,334,334,334,334,334,338,341,340,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,22,356,291,335,336,334,280,360,22,209,212,210,212,212,227,332,332,332,332
332,332,332,332,215,19,63,27,27,28,30,356,291,334,335,336,280,356,23,27,63,63,27,26,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,19,27,63,27,27,30,356,291,334,335,336,280,356,23,63,27,63,63,26,226,332,332,332,332
332,332,332,332,215,57,285,293,294,294,293,294,298,334,336,336,296,294,294,294,294,294,277,58,334,334,334,334,334,334,334,334,334,334,334,284,274,276,292,334,334,334,284,274,274,292,339,334,334,334,334,334,334,341,334,334,57,285,294,293,294,294,293,298,334,336,336,296,293,294,294,294,294,277,58,225,332,332,332,332
332,332,332,332,215,22,289,335,336,336,336,336,336,336,336,336,336,336,335,334,336,334,279,58,336,336,336,336,336,336,336,341,336,336,336,279,1,356,290,334,336,336,279,356,1,290,336,336,336,336,336,336,336,336,336,336,22,291,336,335,336,336,336,336,336,336,336,336,336,336,335,334,336,279,58,225,332,332,332,332
332,332,332,332,215,21,291,336,334,335,336,336,336,336,335,335,336,335,335,334,336,334,279,21,334,334,334,334,334,334,334,334,284,274,276,270,22,359,291,335,336,334,280,356,22,273,274,276,292,334,334,334,334,334,334,334,21,291,334,336,334,335,336,336,336,336,335,335,336,335,335,334,336,281,21,224,332,332,332,332
332,332,332,332,215,21,291,336,336,335,335,336,336,335,335,336,335,336,336,335,334,335,279,23,28,27,27,63,28,28,28,28,28,28,28,28,30,356,291,334,335,336,280,356,23,28,28,27,28,27,27,63,27,27,63,64,30,291,336,336,336,335,335,336,336,335,335,336,335,336,336,335,334,281,22,226,332,332,332,332
332,332,332,332,216,22,290,335,335,336,336,336,335,335,336,336,341,336,335,335,335,336,281,356,356,362,356,356,356,356,356,362,356,356,356,356,356,356,291,336,336,336,280,358,356,356,356,360,359,360,362,360,356,356,356,356,356,289,335,335,335,336,336,336,335,340,336,336,336,336,335,335,335,281,21,225,332,332,332,332
332,332,314,332,216,57,290,335,336,334,336,336,335,336,334,335,336,335,336,336,334,335,296,293,293,293,293,295,293,293,293,293,293,293,293,293,293,293,298,336,336,336,296,293,293,293,293,293,293,293,293,295,293,293,295,294,295,298,336,335,336,334,336,336,335,336,334,335,336,335,336,336,334,279,57,225,332,317,332,332
332,332,332,332,216,58,290,336,336,334,336,336,340,335,334,335,336,335,335,335,336,335,334,334,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,334,334,336,336,336,339,336,336,336,335,334,335,336,335,335,335,336,279,21,226,332,332,332,332
332,332,314,332,215,57,291,334,334,335,336,336,335,334,334,334,336,334,335,335,335,335,336,334,336,334,336,336,336,336,336,336,339,336,336,336,336,336,336,336,336,341,336,336,336,336,336,334,336,334,336,336,334,336,336,334,336,336,336,334,334,335,336,336,335,334,334,334,336,334,335,335,335,279,21,224,332,332,332,332
332,332,332,332,216,58,291,335,334,341,336,335,336,334,334,335,336,335,335,336,336,336,334,336,334,336,336,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,336,334,336,336,334,336,336,340,341,336,336,334,335,334,336,336,335,336,334,334,335,336,335,335,336,336,281,58,224,332,332,332,332
332,332,332,332,216,58,289,335,335,335,335,335,334,334,335,335,338,335,335,335,335,334,284,275,274,276,276,276,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,276,274,276,276,276,276,276,276,274,275,292,334,335,335,335,335,335,334,334,335,335,338,335,335,335,335,279,22,224,332,332,332,332
332,332,332,332,216,21,291,336,334,335,335,336,334,334,335,338,335,335,336,336,336,334,279,356,356,356,362,358,356,356,356,359,356,356,360,360,356,356,356,359,359,356,356,356,359,360,356,356,356,360,362,356,356,356,356,356,356,291,335,336,334,335,335,336,334,334,335,337,341,335,336,336,336,279,58,226,332,332,332,332
332,332,332,332,215,21,291,334,335,336,336,334,334,335,335,335,336,335,335,335,335,334,280,19,28,28,64,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,64,27,28,64,27,64,26,291,336,334,340,336,336,334,334,335,335,335,336,335,335,335,335,281,57,226,332,332,332,332
332,332,332,332,216,58,289,334,335,334,334,334,335,335,334,334,334,334,334,335,335,335,279,22,222,231,229,229,230,231,230,229,229,229,230,230,229,231,231,230,231,229,230,231,231,229,229,229,229,229,231,231,231,229,230,213,58,290,336,334,335,334,334,334,335,335,334,334,334,334,334,335,335,279,22,226,332,332,332,332
332,332,332,332,216,57,289,336,335,334,334,334,335,335,334,335,334,335,335,336,334,336,281,22,226,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,314,332,332,332,332,332,215,57,290,334,336,335,334,334,334,335,335,334,335,334,335,335,336,341,281,22,226,332,332,332,332
314,332,332,332,216,22,273,275,276,274,276,276,276,274,275,275,276,275,275,274,276,276,270,57,225,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,215,22,273,276,275,276,274,276,276,276,274,275,275,276,275,275,274,276,270,57,225,332,332,332,332
314,332,332,332,215,23,63,63,63,63,27,63,63,63,27,27,27,27,63,63,63,27,28,30,226,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,216,23,64,63,63,63,63,27,63,63,63,27,27,27,27,63,63,63,27,30,224,332,332,332,332
332,332,332,332,233,229,229,230,231,229,230,231,231,229,229,230,229,229,231,229,230,229,230,230,235,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,314,332,332,332,332,332,332,233,229,229,231,231,231,231,229,231,230,229,230,230,229,231,230,229,229,229,230,234,332,332,332,332
227,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,219,212,212,211,212,210,212,212,210,212,212,211,211,211,211,212,212,211,211,211,211,211,227,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,220
208,210,211,212,210,211,211,211,212,212,210,210,212,211,212,211,210,211,212,212,211,212,212,210,211,212,212,212,210,207,2,29,27,63,27,27,28,27,29,27,27,27,29,63,27,63,63,63,27,29,25,209,211,210,212,212,211,212,211,211,210,210,211,210,211,212,211,211,210,210,210,210,212,212,210,212,211,211,212,207
274,276,274,275,275,276,275,276,276,275,274,274,275,275,275,276,276,275,276,276,274,274,274,274,276,274,275,274,275,270,356,57,285,294,293,294,294,277,58,51,51,51,21,286,294,294,294,294,277,58,356,273,275,274,275,274,275,275,276,275,275,274,274,276,275,275,274,274,275,275,276,274,275,275,274,276,275,274,274,274
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,132,22,291,336,335,336,336,280,21,51,51,51,22,290,334,336,334,334,279,58,104,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,137,125,125,137,125,125,109,21,291,334,336,334,336,281,58,51,51,51,58,291,334,336,334,334,279,21,103,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,125,137,137,125,125,125,137,125,137,109,21,291,336,336,336,335,280,58,51,51,51,22,290,335,334,335,335,279,22,103,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,137,137,137,137,137,137,137,137,137,109,22,289,335,335,335,335,281,58,51,51,51,22,291,336,335,336,336,281,21,103,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
125,125,125,137,125,125,137,137,137,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,109,57,291,336,335,336,336,281,21,51,51,51,57,289,335,334,335,335,279,57,103,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
137,125,125,137,125,125,125,125,125,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,109,58,290,336,336,336,335,279,58,51,51,51,57,291,336,336,335,335,279,21,103,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
125,125,125,125,137,125,125,137,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,109,58,290,335,334,335,336,279,58,51,51,51,57,289,335,334,336,336,281,22,103,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
137,125,137,137,125,125,125,137,125,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,109,58,291,336,334,335,335,280,57,51,51,51,22,289,336,337,336,336,279,21,103,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
128,137,137,137,137,137,125,125,125,125,125,125,125,125,125,125,125,125,125,137,125,125,137,137,137,125,137,137,137,137,109,57,290,336,334,334,335,281,57,51,51,51,22,291,336,335,335,335,281,21,103,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
125,125,125,125,125,125,137,137,137,137,137,137,137,137,137,137,125,125,125,125,125,125,125,137,125,125,137,137,137,125,109,58,291,334,335,334,334,279,58,51,51,51,21,291,335,334,336,336,279,58,103,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
137,137,137,137,137,137,125,125,125,125,125,125,125,125,125,125,137,137,137,137,125,125,125,137,125,125,137,137,137,125,109,58,290,334,335,335,336,279,58,51,51,51,57,289,334,334,334,334,280,22,103,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
125,125,125,125,125,125,137,137,137,137,137,137,137,137,137,137,125,125,125,125,125,125,125,137,125,125,137,137,137,125,109,21,291,335,338,334,336,281,57,51,51,51,58,290,335,336,334,334,279,58,103,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
137,137,137,137,137,137,128,128,128,128,128,128,128,128,128,128,137,137,137,137,125,125,125,137,125,125,137,137,137,125,109,21,291,336,334,335,336,281,21,51,51,51,21,291,334,335,334,334,280,57,103,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
125,125,125,137,125,125,137,137,137,125,125,125,125,125,125,125,125,125,125,125,125,125,125,137,125,125,137,137,137,125,109,58,290,336,334,335,334,279,23,27,27,27,30,289,338,336,335,335,279,22,103,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
125,125,125,125,125,125,125,137,125,125,137,137,137,125,137,137,137,137,137,137,137,137,125,125,125,125,125,125,125,125,109,57,290,334,336,335,335,296,295,293,294,294,294,298,336,334,336,336,281,22,103,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
137,137,137,137,137,125,125,137,125,125,125,125,125,137,125,125,125,125,125,125,125,125,137,137,137,137,137,137,137,137,109,57,291,334,335,334,336,335,334,335,335,336,335,335,334,334,335,335,279,21,103,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
